subject_id,treatment,outcome,prediction,logit_yes,logit_no,prob_yes,date,rct_id,model_family,model_version,model_size,model_id,fine_tuned,ft_base_model,ft_corpus,lora_r,lora_alpha,lora_dropout,lora_target_modules,train_epochs,train_batch_size,train_grad_accum_steps,train_effective_batch_size,train_lr,train_lr_scheduler,train_warmup_ratio,train_max_grad_norm,train_weight_decay,train_optimizer,train_precision,train_max_seq_length,train_seed,infer_precision,infer_batch_size,infer_max_seq_length,infer_temperature,infer_max_tokens
3750,Placebo,Yes,Thank,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3753,Placebo,No,I,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3764,Placebo,No,After,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3765,Placebo,No,Yes,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3768,High Cash,Yes,Have,-1.3828125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3769,High Cash,Yes,Did,-1.5,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3771,High Cash,Yes,What,-1.296875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3776,Placebo,Yes,Thank,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3780,High Cash,Yes,Yes,-1.3671875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3783,High Cash,Yes,Yes,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3785,High Cash,Yes,[,-1.3125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3786,Placebo,Yes,Yes,-1.265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3791,Low Cash,No,Thank,-1.3984375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3793,Placebo,No,Okay,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3795,Low Cash,No,Have,-1.390625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3796,Low Cash,No,[,-1.40625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3797,Low Cash,No,Please,-1.390625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3798,Low Cash,No,system,-1.296875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3799,Placebo,No,At,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3804,High Cash,No,No,-1.421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3805,High Cash,No,[,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3807,High Cash,No,Have,-1.40625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3812,High Cash,No,Hello,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3814,High Cash,No,Thank,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3815,High Cash,No,Response,-1.3046875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3816,Placebo,No,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3817,High Cash,No,Your,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3822,High Cash,No,That,-1.3125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3825,Placebo,No,Thank,-1.2109375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3828,Placebo,No,You,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3829,Low Cash,No,Yes,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3831,High Cash,No,Have,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3832,High Cash,No,Please,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3833,High Cash,No,[,-1.3984375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3836,Placebo,No,Thank,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3837,High Cash,No,Thank,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3840,High Cash,No,Your,-1.4140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3844,High Cash,No,We,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3845,High Cash,No,[,-1.421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3846,High Cash,No,[,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3848,High Cash,No,You,-1.3125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3853,High Cash,Yes,Please,-1.234375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3854,High Cash,Yes,Thank,-1.4140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3857,Placebo,Yes,Your,-1.2109375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3858,Placebo,Yes,No,-1.1796875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3859,High Cash,Yes,How,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3860,High Cash,Yes,Yes,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3863,High Cash,Yes,Have,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3864,Placebo,No,We,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3868,Placebo,No,Yes,-1.21875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3870,Placebo,No,[,-1.1171875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3872,Placebo,No,Thank,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3874,Placebo,No,Have,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3877,Placebo,No,Response,-1.265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3879,High Cash,No,I,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3880,Placebo,No,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3881,High Cash,No,"""Yes",-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3885,Placebo,No,Thank,-1.296875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3886,High Cash,No,Format,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3887,Placebo,No,Please,-1.2734375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3888,Placebo,No,Have,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3890,Placebo,No,Yes,-1.1953125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
3898,Placebo,No,Thanks,-1.234375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
